conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/32f20d0e-d127-4901-a971-a53e26dfef14,klanten adviseren over technologie voor slimme huizen,released,skill/competence,occupation-specific,,"Advies verlenen aan klanten over de installatiemogelijkheden van slimmewoningtechnologieën, rekening houdend met de vereisten en de bestaande structurele situatie.
	",http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,adviseren over producten en diensten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/33784b61-bd86-4451-8a89-741ada5f8475,fotovoltaïsche systemen onderhouden,released,skill/competence,sector-specific,PV-systemen onderhouden,"Onderhoudstaken en reparaties uitvoeren aan systemen die elektrische energie opwekken door licht om te zetten in elektrische stroom, het zogenaamde ‘fotovoltaïsche effect’. Zorgen voor een continue naleving van de regelgeving en de correcte installatie van het fotovoltaïsche voedingssysteem.",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"onderhouden van elektrische, elektronische en precisieapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/340a75f4-76e1-4ef0-8f1e-1bb78ba561ef,naleving van richtlijnen voor gevaarlijk afval controleren,released,skill/competence,cross-sector,naleving van voorschriften voor gevaarlijk afval controleren | naleving van richtlijnen voor schadelijk afval controleren | naleving van voorschriften voor schadelijk afval controleren,"De strategieën van een organisatie of faciliteit inspecteren die verband houden met het beheer van gevaarlijk afval, om ervoor te zorgen dat hun acties voldoen aan de relevante wetgeving en dat maatregelen worden genomen om bescherming tegen blootstelling te verbeteren; de gezondheid en veiligheid waarborgen.",http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,controleren van veiligheid en beveiliging
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3419fac9-575d-4492-a018-edff6f4dae26,milieuwetgeving inzake landbouw en bosbouw,released,knowledge,cross-sector,,"Bekendheid met milieuwetgeving, beleid en beginselen die relevant zijn voor land- en bosbouw. Kennen van de effecten van lokale landbouwmethoden en -praktijken op het milieu. Middelen om de productie aan te passen aan nieuwe milieuvoorschriften en nieuw milieubeleid.",http://data.europa.eu/esco/isced-f/0421,recht
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34406889-f522-47a7-b60d-8545b36d73bb,naar harmonieuze bouwwerken streven,released,skill/competence,occupation-specific,,Bouwwerken ontwerpen en ontwikkelen die het evenwicht bewaren tussen de aard en de gebouwen. Ervoor zorgen dat de integratie van gebouwen in een gebied zorgt voor de harmonie van de plaats.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/347b6a67-59ad-4408-bb9c-cfa502867e24,gezondheid van bossen controleren,released,skill/competence,sector-specific,gezondheid van bossen opvolgen | gezondheid van bossen monitoren,De gezondheid van bossen controleren om ervoor te zorgen dat alle noodzakelijke acties worden ondernomen door de boswerkers.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/351cd749-498c-4ed3-9e38-58fc9bbf8f0e,naleving van de geluidsnormen waarborgen,released,skill/competence,cross-sector,naleving van de geluidsnormen garanderen | ervoor zorgen dat de geluidsnormen worden nageleefd,"Ervoor zogen dat gebouwen, wegen, luchtverkeer en evenementen voldoen aan lokale, nationale of internationale geluidsnormen en voorschriften om overlast voor de omwonenden tot een minimum te beperken.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,naleven van gezondheids- en veiligheidsprocedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3577e49b-951d-4d46-a1f4-417087a8fb6d,aanpassen aan verschillende weersomstandigheden,released,skill/competence,cross-sector,,Omgaan met regelmatige blootstelling aan extreme weersomstandigheden en gevaarlijke omgevingen.,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4 | http://data.europa.eu/esco/skill/4feed491-dc09-4218-814a-0146e13ef4fe,zich aan verandering aanpassen | oplossen van problemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36359101-4488-4859-83a8-9600d9faf3f2,plaatselijke gemeenschappen betrekken bij het beheer van beschermde natuurgebieden,released,skill/competence,sector-specific,,"Een relatie opbouwen met de plaatselijke gemeenschap op de plek van bestemming om conflicten tot een minimum te beperken door de economische groei van plaatselijke toeristische ondernemingen te ondersteunen en de plaatselijke traditionele gebruiken te respecteren.
   ",http://data.europa.eu/esco/skill/7d9bace0-63d0-4848-ac87-350a98082c12 | http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3,actief deelnemen aan het maatschappelijk leven | ontwikkelen van professionele relaties en netwerken
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3727f0d3-da1b-4ce3-a9cb-efe6130fe41f,besmettingen beoordelen,released,skill/competence,cross-sector,,Het bewijs van besmetting analyseren. Advies geven over hoe te ontsmetten.,http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,beoordelen van grond en onroerend goed
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/37ba5509-9665-4947-a5ae-f124d5769473,papierslurrie maken,released,skill/competence,occupation-specific,papierpulp maken | papiersuspensie maken,Het maken van papierslurrie of pulp uit gerecycled of gebruikt papier met water in mixers en mengers of andere apparatuur. Kleuren toevoegen door papier van verschillende kleuren toe te voegen.,http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e,bedienen van houtbewerkings- en papiermachines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/38f7be4a-f6af-4f1d-a972-8c51b27d2cea,parkregels handhaven,released,skill/competence,occupation-specific,,"De naleving van de milieuwetgeving en de voorschriften met betrekking tot bosbeheer handhaven. De boswachters handhaven de lokale, nationale en nationale voorschriften, die van toepassing zijn op het gebruik van bossen en de instandhouding van in het wild levende dieren en planten. Zij verrichten inspecties op het gebied van de veiligheid op campings en onderzoeken klachten.",http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,waarborgen en handhaven van fysieke veiligheid
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2,indicatoren voor de vermindering van voedselafval ontwerpen,released,skill/competence,cross-sector,,"Kernprestatie-indicatoren (KPI’s) voor het verminderen van voedselverspilling bepalen en die beheren volgens vastgestelde normen. Toezien op de evaluatie van methoden, apparatuur en kosten voor de preventie van voedselafval.
	",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,controleren van operationele activiteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3955cd15-a1fa-4c16-99b4-c39cb17db21d,beschermende maatregelen tegen het binnenbrengen van organismen,released,knowledge,sector-specific,,"Nationale en internationale beschermende maatregelen tegen het binnenbrengen van organismen, waaronder Richtlijn 2000/29/EG van de Raad betreffende de beschermende maatregelen tegen het binnenbrengen en de verspreiding in de Gemeenschap van voor planten en voor plantaardige producten schadelijke organismen.",http://data.europa.eu/esco/isced-f/0522,habitats en in het wild levende dieren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107,een haalbaarheidsstudie naar warmtepompen uitvoeren,released,skill/competence,sector-specific,,"Het potentieel van een warmtepompsysteem evalueren en beoordelen. Een gestandaardiseerd onderzoek realiseren om de kosten en de beperkingen te bepalen, en onderzoek uitvoeren om het besluitvormingsproces te ondersteunen.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,haalbaarheidsonderzoek uitvoeren | analyseren van bedrijfsactiviteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,systemen voor afwateringsputten ontwerpen,released,skill/competence,sector-specific,systemen voor waterputten ontwerpen,"Systemen ontwerpen die zowel in woningen als in openbare gebouwen worden aangetroffen, zoals op straat en daken van het openbare gebouwen, en die werken om overtollig water uit deze gebieden af te voeren. Zij fungeren als hulpmiddel bij aanpakken van overstromingen, het verwijderen van regenwater en het minimaliseren van het risico van zware stormen en het vervolgens afvoeren van het onbehandelde water naar de natuur.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a09d732-08b9-4c90-8fd3-34e2d69ce084,implicaties van blockchain uitleggen,released,skill/competence,sector-specific,praktische implicaties van blockchain uitleggen | de implicaties van blockchain voor governance analyseren,"De gevolgen, impact en implicaties uitleggen van het gebruik van blockchaintechnologie op de bedrijfsprocessen en op grotere schaal, met inbegrip van sociale en ecologische aspecten.
	",http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,informatievaardigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a2f0b3f-8203-466f-89f9-207316ade4da,soldeerafval afvoeren,released,skill/competence,occupation-specific,soldeerafval verwijderen,Soldeerafval verzamelen en transporteren in speciale containers voor gevaarlijke afvalstoffen.,http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a | http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,gevaarlijk afval verwijderen | verwerken en verwijderen van gevaarlijke stoffen | afval beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a519990-ae6c-4c8b-a827-2bf96d949940,de instandhouding van het natuurlijke en culturele erfgoed beheren,released,skill/competence,sector-specific,,"Inkomsten uit toeristische activiteiten en donaties gebruiken voor de financiering en het behoud van beschermde natuurgebieden en immaterieel cultureel erfgoed, zoals ambachten, liederen en verhalen van gemeenschappen.
   ",http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,beheren van begrotingen en financiën
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3a560dc4-ee2e-4437-b94f-c076a2b5f25e,waterbronnen inspecteren,released,skill/competence,cross-sector,,"Het onderzoeken van waterputten op verontreiniging en overeenstemming met de bouwnormen. Indien nodig, bevel geven tot het sluiten van de boorput.",http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,controleren van veiligheid en beveiliging
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3b4f2a64-9884-4f3d-8020-44dc95919a7c,het isolatieconcept ontwerpen,released,skill/competence,sector-specific,,"De details ontwerpen van isolatie en oplossingen voor koudebruggen. Het meest geschikte materiaal kiezen voor de isolatie, rekening houdend met de behoeften van het gebouw.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3bf93cf6-2b6f-46ad-b0ba-3b161379bac1,selectieve sloop uitvoeren,released,skill/competence,sector-specific,,"Afbreken van een structuur, of een deel daarvan, met selectieve sloop. De verschillende materialen in het gebouw identificeren en hun herbruikbaarheid en waarde beoordelen. Alle herbruikbare materialen verwijderen zonder deze te beschadigen.
	",http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,bouwen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3c1622fc-6c95-4b51-98da-1814ebe6e889,geothermische energiesystemen,released,knowledge,sector-specific,aardwarmtesystemen | geothermische warmtesystemen,"Verwarming bij lage temperaturen en koeling bij hoge temperaturen, opgewekt door het gebruik van geothermische energie, en de bijdrage ervan aan de energieprestaties.
	",http://data.europa.eu/esco/isced-f/0713,elektriciteit en energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d69b305-4051-4c1d-ba1e-d8c5b35e22db,het effect van de productie monitoren,released,skill/competence,cross-sector,omgevingsparameters opvolgen | omgevingsparameters monitoren,"Het effect van de machines voor de productie op het milieu controleren, de temperatuurniveaus, waterkwaliteit en luchtverontreiniging analyseren.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,manieren vinden om de negatieve gevolgen van consumptie te verminderen | kritisch denken | controleren van omgevingsomstandigheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3d9873e5-7128-49d9-9048-f72b8ea4b29e,bossen beheren,released,skill/competence,sector-specific,,Bosbeheerplannen opstellen door toepassing van de bedrijfsmethoden en de bosbouwprincipes met het oog op een efficiënt beheer van de bosbestanden.,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,begeleiden van operationele werkzaamheden
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3de6d427-546b-450b-97ba-d3d50eb274da,apparatuur voor waterzuivering bedienen,released,skill/competence,cross-sector,machines voor waterzuivering bedienen | uitrusting voor waterzuivering gebruiken | apparatuur voor waterzuivering gebruiken | machines voor waterzuivering gebruiken,"Bediening en aanpassing van de apparatuur voor het zuiveren en helder maken van het water, het verwerken en behandelen van afvalwater, lucht en vaste stoffen, het recycleren of zuiveren van behandeld water en het opwekken van elektriciteit.",http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"bedienen van systemen en apparatuur voor de verwerking van aardolie, chemicaliën en water"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a,biogasenergie in gebouwen integreren,released,skill/competence,sector-specific,,"Het ontwerpen en berekenen van installaties voor verwarming en warm tapwater die gebruikmaken van biogas.
	",http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installeren van verwarmings-, ventilatie- en airconditioningsapparatuur"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e25fd3e-2bcd-4320-9587-0aadf7fb93b1,advies geven over bodem- en waterbescherming,released,skill/competence,sector-specific,,"Advies geven over de methoden om de bodem en waterbronnen te beschermen tegen verontreiniging, zoals de uitspoeling van nitraat die verantwoordelijk is voor bodemerosie.
	",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,adviseren over milieukwesties
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073,warmtepompinstallaties ontwerpen,released,skill/competence,sector-specific,,"Een warmtepompsysteem ontwerpen, inclusief berekeningen van warmteverlies of -transmissie, benodigd vermogen, mono- of bivalent, energiebalansen en geluidsreductie.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,ontwerpen van elektrische of elektronische systemen en apparatuur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700,groene oplossingen voor samenstellingen ontwikkelen,released,skill/competence,occupation-specific,,"Oplossingen voor samenstellingen ontwikkelen waarbij biologische in plaats van synthetische ingrediënten worden ingezet. Het potentieel van plantaardige oliën, vulstoffen en polymeren en hun recente vorderingen evalueren.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,operationele beleidslijnen en procedures ontwikkelen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663,het gebruik van duurzaam vervoer bevorderen,released,skill/competence,sector-specific,,"Het gebruik van duurzaam vervoer bevorderen om de koolstofvoetafdruk en de geluidsoverlast te verminderen en de veiligheid en efficiëntie van vervoerssystemen te verhogen. De prestaties met betrekking tot het gebruik van duurzaam vervoer bepalen, doelstellingen voor de bevordering van het gebruik van duurzaam vervoer vaststellen en milieuvriendelijke alternatieven voor vervoer voorstellen.
   ",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"duurzaamheid promoten | promoten van producten, diensten en programma's"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3efd2b02-f6f8-4911-a154-8bfcaeadeb5d,oorsprong van dieetvetten en oliën,released,knowledge,sector-specific,,Het onderscheid tussen van dieren afkomstige dieetvetten en plantaardige olie.,http://data.europa.eu/esco/isced-f/0721,levensmiddelenverwerking
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3f82a026-8a37-4b54-9ebb-7702b66eeb24,milieuonderzoeken uitvoeren,released,skill/competence,sector-specific,,"Indien nodig een milieuanalyse uitvoeren, de procedures controleren, eventuele rechtsvorderingen of andere soorten klachten controleren.",http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,forensisch en politie-onderzoek verrichten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/407b1474-7cfb-4538-823b-7667604f0267,na proefboringen de natuurlijke omgeving herstellen,released,skill/competence,occupation-specific,,"Het terrein van het boren terugbrengen tot de natuurlijke toestand, indien er geen boorwerkzaamheden meer zullen plaatsvinden.",http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,ontwikkelen van oplossingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28,afvalbeheer,released,knowledge,cross-sector,,"Methoden, materialen en voorschriften voor inzameling, vervoer, verwerking en verwijdering van afval. Dit omvat ook recycling en bewaking van de afvalverwijdering.",http://data.europa.eu/esco/isced-f/1021,openbare reinigingsdiensten en sanitaire voorzieningen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40fa39b5-0f69-432a-b5ea-b01b5d98649a,gevaarlijk afval verwijderen,released,skill/competence,cross-sector,,Verwijderen van gevaarlijke materialen zoals chemische of radioactieve stoffen overeenkomstig de regelgeving op het gebied van milieu en gezondheid.,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,veiligheidsmaatregelen bij werkpraktijken in acht nemen | verwerken en verwijderen van gevaarlijke stoffen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41168850-6e3f-4fc8-afd5-9337f0c66190,milieu-effecten van aquacultuuractiviteiten beoordelen,released,skill/competence,sector-specific,,"Het milieueffect van de aquacultuuractiviteiten van een bedrijf meten. Rekening houden met factoren zoals de kwaliteit van de habitats van de zee- en oppervlaktewateren, de habitats van vissen en zeeplanten en de risico’s in verband met de kwaliteit van lucht, geur en lawaai.",http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,impact van specifieke aquacultuuractiviteit meten | gevolgen voor het milieu beoordelen | controleren van omgevingsomstandigheden | gevolgen van werkzaamheden voor het milieu beheren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41bbfa08-ce0b-478f-beaa-f51c62e61796,dakramen plaatsen,released,skill/competence,sector-specific,dakramen installeren,"Verschillende soorten vensters op het dak installeren, zoals skylight, dormer-vensters en vensters op platte daken.",http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,monteren en assembleren van bouwelementen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e,duurzaam bosbeheer,released,knowledge,sector-specific,,"Het rentmeesterschap en gebruik van bossen en bosgebieden op een manier en met een snelheid die hun biodiversiteit, productiviteit, regeneratievermogen, vitaliteit en hun vermogen om nu en in de toekomst relevante ecologische, economische en sociale functies te vervullen op lokale, nationale en internationale schaal, in stand houdt en geen schade toebrengt aan andere ecosystemen.
	",http://data.europa.eu/esco/isced-f/0821,bosbouw
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4300b453-9bcf-474c-9ee3-92ec2229720c,wereldwijde normen voor duurzaamheidsrapportage,released,knowledge,sector-specific,,"Het wereldwijde, gestandaardiseerde rapportagekader waarmee organisaties hun impact op het milieu, de maatschappij en het bestuur kunnen kwantificeren en erover kunnen communiceren.
	",http://data.europa.eu/esco/isced-f/0412,"financiën, banken en verzekeringen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/442328a8-8a11-4e15-b80c-402a9bd5844d,onderzoek doen over klimaatprocessen,released,skill/competence,cross-sector,onderzoek uitvoeren over klimaatprocessen,Onderzoek verrichten naar de karakteristieke gebeurtenissen die zich in de atmosfeer voordoen tijdens de interactie en de transformatie van verschillende atmosferische componenten en omstandigheden.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,wetenschappelijk of marktonderzoek uitvoeren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/44493977-83c4-49e0-88b2-28435da57cd0,milieu-impact op de omgeving beperken,released,skill/competence,occupation-specific,milieu-impact op de omgeving verminderen,"Het afval van materialen tot een minimum beperken en afval op de juiste wijze verwijderen. De schade aan planten, kenmerken en omliggende gebieden tot een minimum beperken.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,bedienen van land- of bosbouwmachines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/444d3725-902f-49aa-9363-7de405bb991d,impact van specifieke aquacultuuractiviteit meten,released,skill/competence,sector-specific,invloed van specifieke aquacultuuractiviteit meten,"De biologische en fysisch-chemische effecten van de specifieke aquacultuuractiviteit op het milieu vaststellen en meten. Alle nodige testen uitvoeren, waaronder het verzamelen en verwerken van monsters voor analyse.",http://data.europa.eu/esco/skill/23d7bd85-d8d5-4455-b64d-3b0998f2425d,meten van afmetingen en bijbehorende eigenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/44d5340c-45df-4478-9e55-2363342a7324,ontwerpen van retrofitting-oplossingen voor gebouwen,released,skill/competence,sector-specific,gebouwen renoveren,"Iets voorzien van een onderdeel of kenmerk dat niet was voorzien in de productiefase of iets toevoegen dat er niet was toen het voor het eerst werd gebouwd. Deze oplossingen worden gebruikt in verband met de installatie van nieuwe systemen voor gebouwen, zoals verwarmingssystemen, maar kunnen ook betrekking hebben op de structuur van een gebouw, bijvoorbeeld het achteraf aanbrengen van isolatie of dubbele beglazing. Ontwerpen van oplossingen om bestaande woon- en bedrijfsgebouwen aan te passen om de prestaties ervan te verbeteren, bijvoorbeeld door het energie- en waterverbruik te verminderen. Het scala aan beschikbare retrofit-technologieën evalueren en de meest passende technologieën selecteren op basis van de kenmerken van het gebouw.
	",http://data.europa.eu/esco/skill/2eea3fd6-82ee-4334-8e36-62a0707cade1 | http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,luchtdichtheid van gebouwen ontwerpen | systemen met betrekking tot de bouwschil ontwerpen | ontwerpen van structuren en faciliteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/450aeb6d-5f23-4e08-b088-3bbefbfb9f2d,aquatische ecologie,released,knowledge,cross-sector,,"Aquatische ecologie is de studie van in het water levende organismen, hun onderlinge relaties, waar zij wonen en wat zij doen.",http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4548416b-2310-4afc-bd6a-c022d3e41014,zorgen voor kostenefficiëntie in de voedselproductie,released,skill/competence,sector-specific,,"Ervoor zorgen dat het volledige proces van de productie van levensmiddelen, van de ontvangst van grondstoffen, de productie, de productie van levensmiddelen en de verpakking, kosteneffectief en efficiënt is.",http://data.europa.eu/esco/skill/ce541a71-0eaa-40e7-999d-793d1f16fa4c | http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49 | http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,voedselverwerkende praktijken efficiënt aanpassen | efficiënt werken | organiseren en plannen van werkzaamheden en activiteiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09,alternatieve ingrediënten voor rubbersamenstellingen voorstellen,released,skill/competence,occupation-specific,,"Potentieel toxische ingrediënten in rubbersamenstellingen opsporen en alternatieve ingrediënten of samenstellingen met een soortgelijke functionaliteit voorstellen.
	",http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,ontwikkelen van oplossingen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/456f68b4-ca28-4029-a67f-7813b2c6cb4d,voedselethiek,released,knowledge,sector-specific,ethische voedingswaarden | ethische waarden van voedsel | ethische principes van voedsel,"Een reeks ethische waarden en beginselen die de productie, distributie en consumptie van voedsel aansturen. Hieronder valt een breed scala aan zaken, waaronder voedselveiligheid, milieuduurzaamheid, culturele gevoeligheid, eerlijke arbeidspraktijken, dierenwelzijn en sociale verantwoordelijkheid. Voedselethiek kan zowel collectieve als individuele verantwoordelijkheid omvatten.
	",http://data.europa.eu/esco/isced-f/0223,filosofie en ethiek
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/45b2a257-1c28-4c84-bc71-a4871e398c54,locaties voor windparken onderzoeken,released,skill/competence,sector-specific,locaties voor windturbineparken onderzoeken | plaatsen voor windturbineparken onderzoeken | plaatsen voor windmolenparken onderzoeken | locaties voor windmolenparken onderzoeken | plaatsen voor windparken onderzoeken,"Het verrichten van onderzoek ter plaatse en het gebruik van een windatlas om verschillende locaties te evalueren die geschikt zijn voor de bouw van groepen windturbines, en vervolgonderzoek verrichten naar de locatie om bij te dragen aan de ontwikkeling van bouwplannen.",http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,beoordelen van grond en onroerend goed
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/45b79278-465a-4eed-8809-369318bab119,terreinsaneringsstrategieën ontwikkelen,released,skill/competence,sector-specific,strategieën voor de sanering van terreinen ontwikkelen,Het uitvoeren van veldonderzoek en het verstrekken van advies over gebieden met vervuilde grond of grondwater op bedrijfsterreinen en in mijnbouwgebieden. Methoden bedenken om uitgegraven grond op te slaan. Strategieën ontwikkelen voor het herstel van uitgeputte mijnen tot een natuurlijke staat.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c | http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,operationele beleidslijnen en procedures ontwikkelen | strategieën voor milieuherstel ontwikkelen
